1893 4 4055 1 0 1 0
1897 4 1638 0 1 0 1
1899 4 745 0 1 0 0
1904 4 2369 0 1 0 0
1905 4 2455 1 0 0 0
1909 4 4512 0 1 0 1
1910 4 3863 1 1 0 0
1911 4 2927 1 0 1 0
1912 4 3795 1 1 0 1
1913 4 2272 0 0 0 1
1916 4 3540 1 0 1 0
1917 4 2428 1 1 0 0
1922 4 2532 1 1 0 0
1923 4 3005 0 0 1 1
1925 4 2280 0 0 0 1
1926 4 2236 0 1 0 0
1927 4 1167 1 0 1 0
1929 4 1749 1 0 1 0
1930 4 492 0 0 1 0
1932 4 482 0 0 0 1
1933 4 3334 0 1 1 0
1935 4 1551 1 0 1 1
1936 4 2004 1 0 0 0
1938 4 3362 1 0 0 1
1940 4 1926 1 0 0 0
1941 4 3028 1 1 0 0
1944 4 2477 1 0 1 1
1945 4 242379 0 0 1 0
1946 4 3864 0 1 1 0
1952 4 1828 1 1 0 0
1956 4 1708 0 0 1 0
1960 4 3005 1 0 0 1
1969 4 3252 1 1 1 0
1971 4 3798 0 0 1 1
1974 4 2328 1 0 0 0
1979 4 1457 1 0 0 0
1980 4 646 1 0 0 0
1981 4 3137 0 0 1 1
1983 4 2335 0 0 0 1
1985 4 3875 1 0 1 0
1992 4 1691 1 0 0 0
1995 4 1718 0 1 1 0
1996 4 3285 1 0 1 0
2000 4 542 0 1 0 0
